"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Oct 11 12:48:18 GMT 2021","Mon Oct 11 12:48:18 GMT 2021","0","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send BTC",""
"passed","Mon Oct 11 12:49:24 GMT 2021","Mon Oct 11 12:49:40 GMT 2021","15582","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","Can't restore with incorrect 24-word seed phrase",""
"passed","Mon Oct 11 12:52:31 GMT 2021","Mon Oct 11 12:52:47 GMT 2021","15431","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Add and hide litecoin wallet",""
"passed","Mon Oct 11 12:51:12 GMT 2021","Mon Oct 11 12:51:24 GMT 2021","12463","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Change language setting",""
"passed","Mon Oct 11 12:50:33 GMT 2021","Mon Oct 11 12:50:43 GMT 2021","10240","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Copy private key",""
"passed","Mon Oct 11 12:49:01 GMT 2021","Mon Oct 11 12:49:24 GMT 2021","22522","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","12-words seed phrase",""
"skipped","Mon Oct 11 12:48:18 GMT 2021","Mon Oct 11 12:48:18 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Validators list",""
"passed","Mon Oct 11 12:54:16 GMT 2021","Mon Oct 11 12:55:12 GMT 2021","55752","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Previous run cleanup",""
"skipped","Mon Oct 11 12:48:18 GMT 2021","Mon Oct 11 12:48:18 GMT 2021","0","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send VLX native",""
"passed","Mon Oct 11 12:51:50 GMT 2021","Mon Oct 11 12:52:00 GMT 2021","10200","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Invalid Address error",""
"passed","Mon Oct 11 12:55:21 GMT 2021","Mon Oct 11 12:56:04 GMT 2021","42738","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Create staking account",""
"skipped","Mon Oct 11 12:48:18 GMT 2021","Mon Oct 11 12:48:18 GMT 2021","0","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send LTC",""
"passed","Mon Oct 11 12:48:44 GMT 2021","Mon Oct 11 12:49:01 GMT 2021","17407","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","24-words seed phrase",""
"passed","Mon Oct 11 12:49:40 GMT 2021","Mon Oct 11 12:49:48 GMT 2021","8659","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Can't log in with incorrect password",""
"passed","Mon Oct 11 12:55:12 GMT 2021","Mon Oct 11 12:55:21 GMT 2021","9052","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Use max",""
"passed","Mon Oct 11 12:52:09 GMT 2021","Mon Oct 11 12:52:22 GMT 2021","12481","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > > Transactions >","","","Transactions list is displayed",""
"passed","Mon Oct 11 12:53:23 GMT 2021","Mon Oct 11 12:53:35 GMT 2021","12502","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Copy wallet address from ""Receive"" page",""
"passed","Mon Oct 11 12:49:48 GMT 2021","Mon Oct 11 12:49:59 GMT 2021","10973","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Log in with pin",""
"passed","Mon Oct 11 12:52:22 GMT 2021","Mon Oct 11 12:52:31 GMT 2021","9408","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Lock and unlock",""
"passed","Mon Oct 11 12:51:24 GMT 2021","Mon Oct 11 12:51:42 GMT 2021","17951","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Navigate with back button in header",""
"passed","Mon Oct 11 12:50:58 GMT 2021","Mon Oct 11 12:51:12 GMT 2021","13937","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Enable/Disable testnet",""
