"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Oct 03 21:26:42 GMT 2021","Sun Oct 03 21:26:42 GMT 2021","0","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send LTC",""
"passed","Sun Oct 03 21:28:40 GMT 2021","Sun Oct 03 21:28:55 GMT 2021","15355","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","Can't restore with incorrect 24-word seed phrase",""
"skipped","Sun Oct 03 21:26:42 GMT 2021","Sun Oct 03 21:26:42 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Delegate stake",""
"skipped","Sun Oct 03 21:26:42 GMT 2021","Sun Oct 03 21:26:42 GMT 2021","0","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send BTC",""
"passed","Sun Oct 03 21:31:08 GMT 2021","Sun Oct 03 21:31:17 GMT 2021","9220","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Not Enough Funds error",""
"passed","Sun Oct 03 21:30:58 GMT 2021","Sun Oct 03 21:31:08 GMT 2021","10313","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Invalid Address error",""
"passed","Sun Oct 03 21:32:33 GMT 2021","Sun Oct 03 21:32:45 GMT 2021","11540","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Copy wallet address from ""Receive"" page",""
"skipped","Sun Oct 03 21:26:42 GMT 2021","Sun Oct 03 21:26:42 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Validators list",""
"skipped","Sun Oct 03 21:26:42 GMT 2021","Sun Oct 03 21:26:42 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Split stake",""
"passed","Sun Oct 03 21:30:46 GMT 2021","Sun Oct 03 21:30:58 GMT 2021","12063","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Change language setting",""
"passed","Sun Oct 03 21:32:15 GMT 2021","Sun Oct 03 21:32:25 GMT 2021","9429","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Switch account",""
"failed","Sun Oct 03 21:32:45 GMT 2021","Sun Oct 03 21:33:20 GMT 2021","35648","Chrome Stable","src/tests/unstable/balance.test.ts","Balance >","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"skipped","Sun Oct 03 21:26:42 GMT 2021","Sun Oct 03 21:26:42 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Withdraw stake",""
"passed","Sun Oct 03 21:27:00 GMT 2021","Sun Oct 03 21:27:09 GMT 2021","9611","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","custom seed phrase",""
"passed","Sun Oct 03 21:30:19 GMT 2021","Sun Oct 03 21:30:31 GMT 2021","11933","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Switch account index",""
"passed","Sun Oct 03 21:31:18 GMT 2021","Sun Oct 03 21:31:35 GMT 2021","17428","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > > Transactions >","","","Transactions list is displayed",""
"passed","Sun Oct 03 21:29:37 GMT 2021","Sun Oct 03 21:30:00 GMT 2021","22327","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Navigate with back button in header",""
"passed","Sun Oct 03 21:30:31 GMT 2021","Sun Oct 03 21:30:46 GMT 2021","15002","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Enable/Disable testnet",""
"passed","Sun Oct 03 21:27:09 GMT 2021","Sun Oct 03 21:27:27 GMT 2021","17549","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","24-words seed phrase",""
"passed","Sun Oct 03 21:31:44 GMT 2021","Sun Oct 03 21:32:15 GMT 2021","31396","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Add and hide litecoin wallet",""
