"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 01 12:52:08 GMT 2021","Fri Oct 01 12:52:20 GMT 2021","12116","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Enable/Disable testnet",""
"passed","Fri Oct 01 12:54:32 GMT 2021","Fri Oct 01 12:54:40 GMT 2021","7952","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Use max",""
"passed","Fri Oct 01 12:49:38 GMT 2021","Fri Oct 01 12:49:54 GMT 2021","16455","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Sign up >","","","Create wallet",""
"passed","Fri Oct 01 12:52:40 GMT 2021","Fri Oct 01 12:52:48 GMT 2021","7846","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Not Enough Funds error",""
"skipped","Fri Oct 01 12:56:51 GMT 2021","Fri Oct 01 12:56:58 GMT 2021","6483","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send BTC",""
"passed","Fri Oct 01 12:51:13 GMT 2021","Fri Oct 01 12:51:22 GMT 2021","9438","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Choose language on sign up >","","","Change language",""
"passed","Fri Oct 01 12:52:48 GMT 2021","Fri Oct 01 12:53:00 GMT 2021","11858","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > > Transactions >","","","Transactions list is displayed",""
"passed","Fri Oct 01 12:55:57 GMT 2021","Fri Oct 01 12:56:16 GMT 2021","19494","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Withdraw stake",""
"passed","Fri Oct 01 12:53:29 GMT 2021","Fri Oct 01 12:53:35 GMT 2021","6352","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Show QR",""
"passed","Fri Oct 01 12:54:40 GMT 2021","Fri Oct 01 12:55:00 GMT 2021","19312","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Create staking account",""
"passed","Fri Oct 01 12:50:01 GMT 2021","Fri Oct 01 12:50:18 GMT 2021","17146","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","24-words seed phrase",""
"passed","Fri Oct 01 12:55:17 GMT 2021","Fri Oct 01 12:55:35 GMT 2021","17517","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Undelegate stake",""
"passed","Fri Oct 01 12:52:31 GMT 2021","Fri Oct 01 12:52:40 GMT 2021","9502","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Invalid Address error",""
"passed","Fri Oct 01 12:50:18 GMT 2021","Fri Oct 01 12:50:40 GMT 2021","21888","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","12-words seed phrase",""
