"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 13 13:24:43 GMT 2021","Wed Oct 13 13:25:03 GMT 2021","19716","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Sign up >","","","Create wallet",""
"passed","Wed Oct 13 13:42:37 GMT 2021","Wed Oct 13 13:43:02 GMT 2021","25069","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Previous run cleanup",""
"passed","Wed Oct 13 13:29:06 GMT 2021","Wed Oct 13 13:29:15 GMT 2021","8819","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Redirects to support page from menu",""
"passed","Wed Oct 13 13:30:22 GMT 2021","Wed Oct 13 13:30:32 GMT 2021","10017","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Invalid Address error",""
"skipped","Wed Oct 13 13:41:43 GMT 2021","Wed Oct 13 13:41:43 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Withdraw stake",""
"passed","Wed Oct 13 13:25:03 GMT 2021","Wed Oct 13 13:25:34 GMT 2021","30728","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","custom seed phrase",""
"passed","Wed Oct 13 13:31:31 GMT 2021","Wed Oct 13 13:31:41 GMT 2021","10444","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Lock and unlock",""
"skipped","Wed Oct 13 13:45:19 GMT 2021","Wed Oct 13 13:45:52 GMT 2021","32814","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send BTC",""
"passed","Wed Oct 13 13:30:10 GMT 2021","Wed Oct 13 13:30:22 GMT 2021","12689","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Change language setting",""
"passed","Wed Oct 13 13:30:59 GMT 2021","Wed Oct 13 13:31:31 GMT 2021","31758","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > > Transactions >","","","Transactions list is displayed",""
"passed","Wed Oct 13 13:31:41 GMT 2021","Wed Oct 13 13:32:13 GMT 2021","32305","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Add and hide litecoin wallet",""
"passed","Wed Oct 13 13:28:11 GMT 2021","Wed Oct 13 13:29:06 GMT 2021","54790","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Navigate with back button in header",""
"passed","Wed Oct 13 13:43:02 GMT 2021","Wed Oct 13 13:43:22 GMT 2021","19360","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Use max",""
"passed","Wed Oct 13 13:43:52 GMT 2021","Wed Oct 13 13:45:19 GMT 2021","86470","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send VLX native",""
"passed","Wed Oct 13 13:32:13 GMT 2021","Wed Oct 13 13:32:25 GMT 2021","11432","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Switch account",""
"skipped","Wed Oct 13 13:41:43 GMT 2021","Wed Oct 13 13:41:43 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Split stake",""
"passed","Wed Oct 13 13:27:11 GMT 2021","Wed Oct 13 13:27:56 GMT 2021","44823","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Log in with pin",""
"passed","Wed Oct 13 13:29:54 GMT 2021","Wed Oct 13 13:30:10 GMT 2021","15751","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Enable/Disable testnet",""
"passed","Wed Oct 13 13:29:25 GMT 2021","Wed Oct 13 13:29:54 GMT 2021","28705","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Switch account index",""
"passed","Wed Oct 13 13:27:01 GMT 2021","Wed Oct 13 13:27:11 GMT 2021","9688","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Can't log in with incorrect password",""
"skipped","Wed Oct 13 13:41:43 GMT 2021","Wed Oct 13 13:41:43 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Delegate stake",""
"skipped","Wed Oct 13 13:41:43 GMT 2021","Wed Oct 13 13:41:43 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Validators list",""
"skipped","Wed Oct 13 13:45:52 GMT 2021","Wed Oct 13 13:46:17 GMT 2021","25488","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send LTC",""
"passed","Wed Oct 13 13:32:25 GMT 2021","Wed Oct 13 13:32:50 GMT 2021","25179","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Show QR",""
"passed","Wed Oct 13 13:25:58 GMT 2021","Wed Oct 13 13:26:43 GMT 2021","45181","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","12-words seed phrase",""
